,Labels,Negative,Positive,Tweet,user
3248,POSITIVE,0,3,b'@AskeBay Please follow me so I can DM you. Thanks',AmazonHelp
3249,POSITIVE,2,3,"b""@AskeBay it says there's a fee to send money direct. Surely you won't make me pay to send money because your user interface is broken?""",AmazonHelp
3250,POSITIVE,0,3,b'You really want these listed on your site eBay? Inappropriate &amp; HIGHLY offensive. Nothing cute or fashionable about\xe2\x80\xa6 https://t.co/VdtU8TLd8f',AmazonHelp
3251,POSITIVE,0,3,b'@AskeBay I checked and if you sell on the items you are not covered by ebays returns policy - Ebay is a joke letting people do this.not safe',AmazonHelp
3252,POSITIVE,2,3,"b""@AskeBay trying to 'ask eBay to step in' on the app but all day it's been saying technical error and asking me to try later - please help!""",AmazonHelp
3253,POSITIVE,0,3,b'@AskeBay Please follow me so I can DM you. Thanks',AmazonHelp
3254,POSITIVE,2,3,"b""@AskeBay it says there's a fee to send money direct. Surely you won't make me pay to send money because your user interface is broken?""",AmazonHelp
3255,POSITIVE,0,3,b'You really want these listed on your site eBay? Inappropriate &amp; HIGHLY offensive. Nothing cute or fashionable about\xe2\x80\xa6 https://t.co/VdtU8TLd8f',AmazonHelp
3256,POSITIVE,0,3,b'@AskeBay I checked and if you sell on the items you are not covered by ebays returns policy - Ebay is a joke letting people do this.not safe',AmazonHelp
3257,POSITIVE,2,3,"b""@AskeBay trying to 'ask eBay to step in' on the app but all day it's been saying technical error and asking me to try later - please help!""",AmazonHelp
3258,POSITIVE,0,3,b'@AskeBay Please follow me so I can DM you. Thanks',AmazonHelp
3259,POSITIVE,2,3,"b""@AskeBay it says there's a fee to send money direct. Surely you won't make me pay to send money because your user interface is broken?""",AmazonHelp
3260,POSITIVE,0,3,b'You really want these listed on your site eBay? Inappropriate &amp; HIGHLY offensive. Nothing cute or fashionable about\xe2\x80\xa6 https://t.co/VdtU8TLd8f',AmazonHelp
3261,POSITIVE,0,3,b'@AskeBay I checked and if you sell on the items you are not covered by ebays returns policy - Ebay is a joke letting people do this.not safe',AmazonHelp
3262,POSITIVE,2,3,"b""@AskeBay trying to 'ask eBay to step in' on the app but all day it's been saying technical error and asking me to try later - please help!""",AmazonHelp
3263,POSITIVE,0,3,b'@AskeBay Please follow me so I can DM you. Thanks',AmazonHelp
3264,POSITIVE,2,3,"b""@AskeBay it says there's a fee to send money direct. Surely you won't make me pay to send money because your user interface is broken?""",AmazonHelp
3265,POSITIVE,0,3,b'You really want these listed on your site eBay? Inappropriate &amp; HIGHLY offensive. Nothing cute or fashionable about\xe2\x80\xa6 https://t.co/VdtU8TLd8f',AmazonHelp
3266,POSITIVE,0,3,b'@AskeBay I checked and if you sell on the items you are not covered by ebays returns policy - Ebay is a joke letting people do this.not safe',AmazonHelp
3267,POSITIVE,2,3,"b""@AskeBay trying to 'ask eBay to step in' on the app but all day it's been saying technical error and asking me to try later - please help!""",AmazonHelp
3268,POSITIVE,0,3,b'@AskeBay Please follow me so I can DM you. Thanks',AmazonHelp
3269,POSITIVE,2,3,"b""@AskeBay it says there's a fee to send money direct. Surely you won't make me pay to send money because your user interface is broken?""",AmazonHelp
3270,POSITIVE,0,3,b'You really want these listed on your site eBay? Inappropriate &amp; HIGHLY offensive. Nothing cute or fashionable about\xe2\x80\xa6 https://t.co/VdtU8TLd8f',AmazonHelp
3271,POSITIVE,0,3,b'@AskeBay I checked and if you sell on the items you are not covered by ebays returns policy - Ebay is a joke letting people do this.not safe',AmazonHelp
3272,POSITIVE,2,3,"b""@AskeBay trying to 'ask eBay to step in' on the app but all day it's been saying technical error and asking me to try later - please help!""",AmazonHelp
3273,POSITIVE,0,3,b'@AskeBay Please follow me so I can DM you. Thanks',AmazonHelp
3274,POSITIVE,2,3,"b""@AskeBay it says there's a fee to send money direct. Surely you won't make me pay to send money because your user interface is broken?""",AmazonHelp
3275,POSITIVE,0,3,b'You really want these listed on your site eBay? Inappropriate &amp; HIGHLY offensive. Nothing cute or fashionable about\xe2\x80\xa6 https://t.co/VdtU8TLd8f',AmazonHelp
3276,POSITIVE,0,3,b'@AskeBay I checked and if you sell on the items you are not covered by ebays returns policy - Ebay is a joke letting people do this.not safe',AmazonHelp
3277,POSITIVE,2,3,"b""@AskeBay trying to 'ask eBay to step in' on the app but all day it's been saying technical error and asking me to try later - please help!""",AmazonHelp
3278,POSITIVE,0,3,b'@AskeBay Please follow me so I can DM you. Thanks',AmazonHelp
3279,POSITIVE,2,3,"b""@AskeBay it says there's a fee to send money direct. Surely you won't make me pay to send money because your user interface is broken?""",AmazonHelp
3280,POSITIVE,0,3,b'You really want these listed on your site eBay? Inappropriate &amp; HIGHLY offensive. Nothing cute or fashionable about\xe2\x80\xa6 https://t.co/VdtU8TLd8f',AmazonHelp
3281,POSITIVE,0,3,b'@AskeBay I checked and if you sell on the items you are not covered by ebays returns policy - Ebay is a joke letting people do this.not safe',AmazonHelp
3282,POSITIVE,2,3,"b""@AskeBay trying to 'ask eBay to step in' on the app but all day it's been saying technical error and asking me to try later - please help!""",AmazonHelp
3283,POSITIVE,0,3,b'@AskeBay Please follow me so I can DM you. Thanks',AmazonHelp
3284,POSITIVE,2,3,"b""@AskeBay it says there's a fee to send money direct. Surely you won't make me pay to send money because your user interface is broken?""",AmazonHelp
3285,POSITIVE,0,3,b'You really want these listed on your site eBay? Inappropriate &amp; HIGHLY offensive. Nothing cute or fashionable about\xe2\x80\xa6 https://t.co/VdtU8TLd8f',AmazonHelp
3286,POSITIVE,0,3,b'@AskeBay I checked and if you sell on the items you are not covered by ebays returns policy - Ebay is a joke letting people do this.not safe',AmazonHelp
3287,POSITIVE,2,3,"b""@AskeBay trying to 'ask eBay to step in' on the app but all day it's been saying technical error and asking me to try later - please help!""",AmazonHelp
3288,POSITIVE,0,3,b'@AskeBay Please follow me so I can DM you. Thanks',AmazonHelp
3289,POSITIVE,2,3,"b""@AskeBay it says there's a fee to send money direct. Surely you won't make me pay to send money because your user interface is broken?""",AmazonHelp
3290,POSITIVE,0,3,b'You really want these listed on your site eBay? Inappropriate &amp; HIGHLY offensive. Nothing cute or fashionable about\xe2\x80\xa6 https://t.co/VdtU8TLd8f',AmazonHelp
3291,POSITIVE,0,3,b'@AskeBay I checked and if you sell on the items you are not covered by ebays returns policy - Ebay is a joke letting people do this.not safe',AmazonHelp
3292,POSITIVE,2,3,"b""@AskeBay trying to 'ask eBay to step in' on the app but all day it's been saying technical error and asking me to try later - please help!""",AmazonHelp
3293,POSITIVE,0,3,b'@AskeBay Please follow me so I can DM you. Thanks',AmazonHelp
3294,POSITIVE,2,3,"b""@AskeBay it says there's a fee to send money direct. Surely you won't make me pay to send money because your user interface is broken?""",AmazonHelp
3295,POSITIVE,0,3,b'You really want these listed on your site eBay? Inappropriate &amp; HIGHLY offensive. Nothing cute or fashionable about\xe2\x80\xa6 https://t.co/VdtU8TLd8f',AmazonHelp
3296,POSITIVE,0,3,b'@AskeBay I checked and if you sell on the items you are not covered by ebays returns policy - Ebay is a joke letting people do this.not safe',AmazonHelp
3297,POSITIVE,2,3,"b""@AskeBay trying to 'ask eBay to step in' on the app but all day it's been saying technical error and asking me to try later - please help!""",AmazonHelp
3298,POSITIVE,0,3,b'@AskeBay Please follow me so I can DM you. Thanks',AmazonHelp
3299,POSITIVE,2,3,"b""@AskeBay it says there's a fee to send money direct. Surely you won't make me pay to send money because your user interface is broken?""",AmazonHelp
3300,POSITIVE,0,3,b'You really want these listed on your site eBay? Inappropriate &amp; HIGHLY offensive. Nothing cute or fashionable about\xe2\x80\xa6 https://t.co/VdtU8TLd8f',AmazonHelp
3301,POSITIVE,0,3,b'@AskeBay I checked and if you sell on the items you are not covered by ebays returns policy - Ebay is a joke letting people do this.not safe',AmazonHelp
3302,POSITIVE,2,3,"b""@AskeBay trying to 'ask eBay to step in' on the app but all day it's been saying technical error and asking me to try later - please help!""",AmazonHelp
3303,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3304,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3305,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3306,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3307,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3308,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3309,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3310,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3311,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3312,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3313,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3314,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3315,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3316,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3317,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3318,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3319,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3320,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3321,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3322,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3323,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3324,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3325,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3326,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3327,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3328,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3329,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3330,POSITIVE,0,3,b'@AmazonHelp Very soon sounds very good :)',AmazonHelp
3331,POSITIVE,0,2,b'@flipkartsupport thank you but this is not a customer service which is providing flipkart',AmazonHelp
3332,POSITIVE,0,2,"b'@flipkartsupport i am going to take legal action with this and get this published to media and make people aware of how you work, trust me'",AmazonHelp
3333,POSITIVE,0,2,"b""@flipkartsupport how's coordinating with the service centre guys gonna help!?\nUntil last week it was with them only, i've hardly used it""",AmazonHelp
3334,POSITIVE,0,2,b'Thank you https://t.co/QSbe4WcLsQ',AmazonHelp
3335,POSITIVE,1,2,b'@flipkartsupport dear team my order pick in gati couriers but not a responce in flipkart  .kindly my product update urgent basic',AmazonHelp
3336,POSITIVE,0,2,b'@flipkartsupport thnx and gUD to see ur commitment thnx Rajat frn flipkart Nd Flipkart Twitter suppport',AmazonHelp
3337,POSITIVE,0,2,"b'@flipkartsupport Nothing from ur side, jus been busy to open the package. :P thanks for asking though'",AmazonHelp
3338,POSITIVE,0,2,b'@flipkartsupport thank you but this is not a customer service which is providing flipkart',AmazonHelp
3339,POSITIVE,0,2,"b'@flipkartsupport i am going to take legal action with this and get this published to media and make people aware of how you work, trust me'",AmazonHelp
3340,POSITIVE,0,2,"b""@flipkartsupport how's coordinating with the service centre guys gonna help!?\nUntil last week it was with them only, i've hardly used it""",AmazonHelp
3341,POSITIVE,0,2,b'Thank you https://t.co/QSbe4WcLsQ',AmazonHelp
3342,POSITIVE,1,2,b'@flipkartsupport dear team my order pick in gati couriers but not a responce in flipkart  .kindly my product update urgent basic',AmazonHelp
3343,POSITIVE,0,2,b'@flipkartsupport thnx and gUD to see ur commitment thnx Rajat frn flipkart Nd Flipkart Twitter suppport',AmazonHelp
3344,POSITIVE,0,2,"b'@flipkartsupport Nothing from ur side, jus been busy to open the package. :P thanks for asking though'",AmazonHelp
3345,POSITIVE,0,2,b'@flipkartsupport thank you but this is not a customer service which is providing flipkart',AmazonHelp
3346,POSITIVE,0,2,"b'@flipkartsupport i am going to take legal action with this and get this published to media and make people aware of how you work, trust me'",AmazonHelp
3347,POSITIVE,0,2,"b""@flipkartsupport how's coordinating with the service centre guys gonna help!?\nUntil last week it was with them only, i've hardly used it""",AmazonHelp
3348,POSITIVE,0,2,b'Thank you https://t.co/QSbe4WcLsQ',AmazonHelp
3349,POSITIVE,1,2,b'@flipkartsupport dear team my order pick in gati couriers but not a responce in flipkart  .kindly my product update urgent basic',AmazonHelp
